question_id,permutation_idx,model,predicted_answer,correct_position,original_correct,is_correct,raw_response,question,option_A,option_B,option_C,option_D
2014_q39,0,mistral-small3.2:24b,C,C,C,1,C. (1) and (3) only,Which of the following actions for desktop computers is/are environmentally-friendly? (1) Enable the power management function. (2) Lower the screen resolution. (3) Use LED monitors instead of CRT monitors.,(1) only,(2) only,(1) and (3) only,(2) and (3) only
2014_q39,1,mistral-small3.2:24b,B,B,C,1,B. (1) and (3) only,Which of the following actions for desktop computers is/are environmentally-friendly? (1) Enable the power management function. (2) Lower the screen resolution. (3) Use LED monitors instead of CRT monitors.,(2) only,(1) and (3) only,(2) and (3) only,(1) only
2014_q39,2,mistral-small3.2:24b,A,A,C,1,A. (1) and (3) only,Which of the following actions for desktop computers is/are environmentally-friendly? (1) Enable the power management function. (2) Lower the screen resolution. (3) Use LED monitors instead of CRT monitors.,(1) and (3) only,(2) and (3) only,(1) only,(2) only
2014_q39,3,mistral-small3.2:24b,D,D,C,1,D. (1) and (3) only,Which of the following actions for desktop computers is/are environmentally-friendly? (1) Enable the power management function. (2) Lower the screen resolution. (3) Use LED monitors instead of CRT monitors.,(2) and (3) only,(1) only,(2) only,(1) and (3) only
2014_q40,0,mistral-small3.2:24b,B,B,B,1,B,"In an office network, a technician installs a firewall instead of antivirus software. What is the major reason for this?",The computers in the office can be protected from adware.,The network can be protected from online security threats.,File transfer through the network can be faster.,The network can withstand virus attacks.
2014_q40,1,mistral-small3.2:24b,A,A,B,1,A,"In an office network, a technician installs a firewall instead of antivirus software. What is the major reason for this?",The network can be protected from online security threats.,File transfer through the network can be faster.,The network can withstand virus attacks.,The computers in the office can be protected from adware.
2014_q40,2,mistral-small3.2:24b,D,D,B,1,D,"In an office network, a technician installs a firewall instead of antivirus software. What is the major reason for this?",File transfer through the network can be faster.,The network can withstand virus attacks.,The computers in the office can be protected from adware.,The network can be protected from online security threats.
2014_q40,3,mistral-small3.2:24b,C,C,B,1,C,"In an office network, a technician installs a firewall instead of antivirus software. What is the major reason for this?",The network can withstand virus attacks.,The computers in the office can be protected from adware.,The network can be protected from online security threats.,File transfer through the network can be faster.
2015_q1,0,mistral-small3.2:24b,C,C,C,1,C,"An 8-bit code 10010011 is received without an error. The last bit is a parity bit. Using the same parity check, which of the following received codes has an error?",00111111,10000010,10011011,00110101
2015_q1,1,mistral-small3.2:24b,B,B,C,1,B,"An 8-bit code 10010011 is received without an error. The last bit is a parity bit. Using the same parity check, which of the following received codes has an error?",10000010,10011011,00110101,00111111
2015_q1,2,mistral-small3.2:24b,D,A,C,0,D,"An 8-bit code 10010011 is received without an error. The last bit is a parity bit. Using the same parity check, which of the following received codes has an error?",10011011,00110101,00111111,10000010
2015_q1,3,mistral-small3.2:24b,B,D,C,0,B,"An 8-bit code 10010011 is received without an error. The last bit is a parity bit. Using the same parity check, which of the following received codes has an error?",00110101,00111111,10000010,10011011
2015_q2,0,mistral-small3.2:24b,B,B,B,1,B,Arrange the following 4-bit numbers using two's complement representation in ascending order. (1) 1000 (2) 0100 (3) 0111 (4) 1111,(4) < (1) < (3) < (2),(1) < (4) < (2) < (3),(2) < (3) < (1) < (4),(3) < (2) < (4) < (1)
2015_q2,1,mistral-small3.2:24b,B,A,B,0,B,Arrange the following 4-bit numbers using two's complement representation in ascending order. (1) 1000 (2) 0100 (3) 0111 (4) 1111,(1) < (4) < (2) < (3),(2) < (3) < (1) < (4),(3) < (2) < (4) < (1),(4) < (1) < (3) < (2)
2015_q2,2,mistral-small3.2:24b,B,D,B,0,B,Arrange the following 4-bit numbers using two's complement representation in ascending order. (1) 1000 (2) 0100 (3) 0111 (4) 1111,(2) < (3) < (1) < (4),(3) < (2) < (4) < (1),(4) < (1) < (3) < (2),(1) < (4) < (2) < (3)
2015_q2,3,mistral-small3.2:24b,C,C,B,1,C,Arrange the following 4-bit numbers using two's complement representation in ascending order. (1) 1000 (2) 0100 (3) 0111 (4) 1111,(3) < (2) < (4) < (1),(4) < (1) < (3) < (2),(1) < (4) < (2) < (3),(2) < (3) < (1) < (4)
2015_q3,0,mistral-small3.2:24b,C,C,C,1,C,"When using a database management systems tool, what is the major purpose of a query?",Adjust the layout of a database report.,Help users enter data.,Extract information from a database.,Collect feedback from users.
2015_q3,1,mistral-small3.2:24b,B,B,C,1,B,"When using a database management systems tool, what is the major purpose of a query?",Help users enter data.,Extract information from a database.,Collect feedback from users.,Adjust the layout of a database report.
2015_q3,2,mistral-small3.2:24b,A,A,C,1,A,"When using a database management systems tool, what is the major purpose of a query?",Extract information from a database.,Collect feedback from users.,Adjust the layout of a database report.,Help users enter data.
2015_q3,3,mistral-small3.2:24b,D,D,C,1,D,"When using a database management systems tool, what is the major purpose of a query?",Collect feedback from users.,Adjust the layout of a database report.,Help users enter data.,Extract information from a database.
2015_q4,0,mistral-small3.2:24b,B,B,B,1,B. (1) and (4) only,"A company uses a smart card system to record the attendance records of its employees. When an employee enters the company's office, he puts his smart card on a card reader and a new record is generated and stored in a database table. Which of the following fields are essential in the new record? (1) Smart card number (2) Employee's name (3) Employee's department (4) Time of entering the office",(1) and (3) only,(1) and (4) only,(2) and (3) only,(2) and (4) only
2015_q4,1,mistral-small3.2:24b,A,A,B,1,A. (1) and (4) only,"A company uses a smart card system to record the attendance records of its employees. When an employee enters the company's office, he puts his smart card on a card reader and a new record is generated and stored in a database table. Which of the following fields are essential in the new record? (1) Smart card number (2) Employee's name (3) Employee's department (4) Time of entering the office",(1) and (4) only,(2) and (3) only,(2) and (4) only,(1) and (3) only
2015_q4,2,mistral-small3.2:24b,D,D,B,1,D. (1) and (4) only,"A company uses a smart card system to record the attendance records of its employees. When an employee enters the company's office, he puts his smart card on a card reader and a new record is generated and stored in a database table. Which of the following fields are essential in the new record? (1) Smart card number (2) Employee's name (3) Employee's department (4) Time of entering the office",(2) and (3) only,(2) and (4) only,(1) and (3) only,(1) and (4) only
2015_q4,3,mistral-small3.2:24b,C,C,B,1,C. (1) and (4) only,"A company uses a smart card system to record the attendance records of its employees. When an employee enters the company's office, he puts his smart card on a card reader and a new record is generated and stored in a database table. Which of the following fields are essential in the new record? (1) Smart card number (2) Employee's name (3) Employee's department (4) Time of entering the office",(2) and (4) only,(1) and (3) only,(1) and (4) only,(2) and (3) only
2015_q5,0,mistral-small3.2:24b,B,B,B,1,B,"10,000 runners participate in a marathon competition. Each runner has a unique identity code stored in a RFID (radio-frequency identification) tag on one of his or her shoes. What is the minimum storage size required in each tag?",1 byte,2 bytes,3 bytes,4 bytes
2015_q5,1,mistral-small3.2:24b,B,A,B,0,B,"10,000 runners participate in a marathon competition. Each runner has a unique identity code stored in a RFID (radio-frequency identification) tag on one of his or her shoes. What is the minimum storage size required in each tag?",2 bytes,3 bytes,4 bytes,1 byte
2015_q5,2,mistral-small3.2:24b,B,D,B,0,B,"10,000 runners participate in a marathon competition. Each runner has a unique identity code stored in a RFID (radio-frequency identification) tag on one of his or her shoes. What is the minimum storage size required in each tag?",3 bytes,4 bytes,1 byte,2 bytes
2015_q5,3,mistral-small3.2:24b,C,C,B,1,C,"10,000 runners participate in a marathon competition. Each runner has a unique identity code stored in a RFID (radio-frequency identification) tag on one of his or her shoes. What is the minimum storage size required in each tag?",4 bytes,1 byte,2 bytes,3 bytes
